MonitorID	TrueValue	CSObs	ErrorType	CSEindex	Community
107	45	45	0	1138	0
107	18	18	0	1139	0
107	0	0	0	1140	0
107	11	11	0	1141	0
107	0	0	0	1142	0
107	48	48	0	1143	0
107	130	130	0	1144	0
115	26	26	0	1145	0
115	17	17	0	1146	0
115	31	31	0	1147	0
115	22	25	2	1148	0
115	0	0	0	1149	0
115	18	18	0	1150	0
115	0	0	0	1151	0
115	2	2	0	1152	0
115	40	43	2	1153	0
115	0	0	0	1154	0
115	0	0	0	1155	0
115	22	22	0	1156	0
115	89	89	0	1157	0
115	0	0	0	1158	0
115	52	52	0	1159	0
115	48	48	0	1160	0
115	23	23	0	1161	0
115	0	0	0	1162	0
115	81	81	0	1163	0
115	0	0	0	1164	0
115	0	0	0	1165	0
115	0	0	0	1166	0
115	33	33	0	1167	0
115	77	77	0	1168	0
115	0	0	0	1169	0
115	0	0	0	1170	0
115	24	24	0	1171	0
115	30	30	0	1172	0
115	9	9	0	1173	0
115	15	15	0	1174	0
115	0	0	0	1175	0
115	24	24	0	1176	0
115	0	0	0	1177	0
115	96	96	0	1178	0
115	0	0	0	1179	0
115	89	89	0	1180	0
115	0	0	0	1181	0
115	0	0	0	1182	0
115	13	13	0	1183	0
115	15	17	2	1184	0
115	19.5	19.5	0	1185	0
115	35	35	0	1186	0
115	0	0	0	1187	0
115	129	129	0	1188	0
115	83	83	0	1189	0
115	7	7	0	1190	0
123	7	7	0	1191	0
123	0	0	0	1192	0
123	11.5	11.5	0	1193	0
123	23	23	0	1194	0
123	0	0	0	1195	0
123	17	17	0	1196	0
123	24	24	0	1197	0
123	0	0	0	1198	0
123	0	0	0	1199	0
123	21	21	0	1200	0
123	6	0.6	1	1201	0
123	14	14	0	1202	0
123	0	0	0	1203	0
123	2	2	0	1204	0
123	15	15	0	1205	0
123	0	0	0	1206	0
123	6	0.6	1	1207	0
123	0	0	0	1208	0
123	12.73	12.73	0	1209	0
123	9.7	9.7	0	1210	0
123	29	29	0	1211	0
123	2	4	2	1212	0
123	9.7	9.7	0	1213	0
123	12	12	0	1214	0
123	0	0	0	1215	0
123	0	0	0	1216	0
123	2	4	2	1217	0
123	0	0	0	1218	0
123	2	2	0	1219	0
123	0	0	0	1220	0
123	56	56	0	1221	0
123	6	6	0	1222	0
123	2.54	2.54	0	1223	0
123	3.18	3.18	0	1224	0
123	11	11	0	1225	0
123	0	0	0	1226	0
123	0	0	0	1227	0
123	27	27	0	1228	0
123	0	0	0	1229	0
123	0	0	0	1230	0
123	3	3	0	1231	0
123	22	22	0	1232	0
123	0	0	0	1233	0
123	0	0	0	1234	0
123	0	0	0	1235	0
123	31	31	0	1236	0
123	57	57	0	1237	0
123	7	7	0	1238	0
123	1	1	0	1239	0
123	30	30	0	1240	0
123	3.15	3.15	0	1241	0
123	0	0	0	1242	0
123	18	18	0	1243	0
123	22	22	0	1244	0
123	28	28	0	1245	0
123	10.5	10.5	0	1246	0
123	57.5	57.5	0	1247	0
123	16	16	0	1248	0
123	2.22	2.22	0	1249	0
123	14	14	0	1250	0
123	0	0	0	1251	0
123	8	8	0	1252	0
123	14	14	0	1253	0
123	0	0	0	1254	0
123	2.86	2.86	0	1255	0
123	6.524	6.524	0	1256	0
123	6	6	0	1257	0
123	23	26	2	1258	0
123	1.27	1.27	0	1259	0
123	15.91	15.91	0	1260	0
123	19	19	0	1261	0
123	8.37	8.37	0	1262	0
123	13	13	0	1263	0
123	25	25	0	1264	0
123	0	0	0	1265	0
123	3.18	3.18	0	1266	0
123	18	18	0	1267	0
123	0	0	0	1268	0
123	5	5	0	1269	0
123	2	2	0	1270	0
123	4	4	0	1271	0
123	3	3	0	1272	0
123	0	0	0	1273	0
123	0	0	0	1274	0
123	9	9	0	1275	0
123	12	12	0	1276	0
123	6	6	0	1277	0
123	18	18	0	1278	0
123	0	0	0	1279	0
123	40	40	0	1280	0
123	6	6	0	1281	0
123	0	0	0	1282	0
123	0	0	0	1283	0
123	1	1	0	1284	0
123	38	38	0	1285	0
123	0	0	0	1286	0
123	2	4	2	1287	0
129	143	143	0	1288	0
129	23	23	0	1289	0
129	27	29	2	1290	0
129	48	48	0	1291	0
129	40	40	0	1292	0
129	47	47	0	1293	0
129	77	77	0	1294	0
129	8	8	0	1295	0
129	36	36	0	1296	0
129	32	32	0	1297	0
129	17	17	0	1298	0
129	68	68	0	1299	0
129	75	75	0	1300	0
129	67	67	0	1301	0
129	62	62	0	1302	0
129	24	24	0	1303	0
129	30	30	0	1304	0
129	12	12	0	1305	0
129	22	22	0	1306	0
129	12	12	0	1307	0
129	24	24	0	1308	0
143	0	0	0	1309	0
143	6	6	0	1310	0
143	0	0	0	1311	0
143	0	0	0	1312	0
143	20	20	0	1313	0
143	0	0	0	1314	0
143	0	0	0	1315	0
143	0	0	0	1316	0
143	10	5	3	1317	0
143	3	3	0	1318	0
143	0	0	0	1319	0
143	33	48	3	1320	0
143	0	0	0	1321	0
143	55	68	3	1322	0
143	0	0	0	1323	0
143	0	0	0	1324	0
143	25	25	0	1325	0
143	7	4	3	1326	0
143	0	0	0	1327	0
143	18	18	0	1328	0
143	0	0	0	1329	0
143	0	0	0	1330	0
143	0	0	0	1331	0
143	25	25	0	1332	0
143	10	10	0	1333	0
143	32	32	0	1334	0
143	0	0	0	1335	0
143	0	0	0	1336	0
143	0	0	0	1337	0
143	36	22	3	1338	0
143	0	0	0	1339	0
143	0	0	0	1340	0
143	34	46	3	1341	0
143	21	21	0	1342	0
143	0	0	0	1343	0
143	0	0	0	1344	0
143	0	0	0	1345	0
143	65	65	0	1346	0
143	0	0	0	1347	0
143	34	46	3	1348	0
143	88	31	3	1349	0
143	0	0	0	1350	0
143	16	16	0	1351	0
143	41	8	3	1352	0
143	0	0	0	1353	0
143	0	0	0	1354	0
143	0	0	0	1355	0
143	37	37	0	1356	0
143	5	5	0	1357	0
143	0	0	0	1358	0
143	89	89	0	1359	0
143	91	93	2	1360	0
143	0	0	0	1361	0
143	4	4	0	1362	0
143	0	0	0	1363	0
143	0	0	0	1364	0
143	0	0	0	1365	0
143	45	45	0	1366	0
143	13	13	0	1367	0
143	12	14	2	1368	0
143	0	0	0	1369	0
143	3	3	0	1370	0
168	0	0	0	1371	0
168	0	0	0	1372	0
168	0	0	0	1373	0
168	14	14	0	1374	0
168	0	0	0	1375	0
168	0	0	0	1376	0
168	17	17	0	1377	0
168	0	0	0	1378	0
168	0	0	0	1379	0
168	0	0	0	1380	0
168	12	12	0	1381	0
168	0	0	0	1382	0
168	10	10	0	1383	0
168	0	0	0	1384	0
168	6	6	0	1385	0
168	4	4	0	1386	0
168	0	0	0	1387	0
168	0	0	0	1388	0
168	16	16	0	1389	0
168	4	4	0	1390	0
168	0	0	0	1391	0
168	0	0	0	1392	0
168	30	30	0	1393	0
168	3	3	0	1394	0
168	2	2	0	1395	0
168	0	0	0	1396	0
168	38	40	2	1397	0
168	10	10	0	1398	0
168	0	0	0	1399	0
168	10	10	0	1400	0
168	6	6	0	1401	0
168	0	0	0	1402	0
168	0	0	0	1403	0
168	0	0	0	1404	0
168	3	3	0	1405	0
168	0	0	0	1406	0
168	15	15	0	1407	0
168	0	0	0	1408	0
168	8	8	0	1409	0
168	0	0	0	1410	0
168	0	0	0	1411	0
168	4	4	0	1412	0
168	0	0	0	1413	0
168	0	0	0	1414	0
168	0	0	0	1415	0
168	0	0	0	1416	0
168	2	2	0	1417	0
168	0	0	0	1418	0
168	0	0	0	1419	0
168	3	3	0	1420	0
168	3	3	0	1421	0
168	30	30	0	1422	0
168	0	0	0	1423	0
168	3	3	0	1424	0
168	5	7	2	1425	0
168	4	4	0	1426	0
168	28	28	0	1427	0
168	0	0	0	1428	0
168	4	4	0	1429	0
168	0	0	0	1430	0
168	0	0	0	1431	0
168	0	0	0	1432	0
168	0	0	0	1433	0
168	19	19	0	1434	0
168	12	12	0	1435	0
168	7	7	0	1436	0
168	1	1	0	1437	0
168	0	0	0	1438	0
168	4	4	0	1439	0
168	4	4	0	1440	0
168	3	3	0	1441	0
168	8	8	0	1442	0
168	0	0	0	1443	0
168	14	14	0	1444	0
168	15	15	0	1445	0
168	9	9	0	1446	0
168	5	5	0	1447	0
168	0	0	0	1448	0
168	11	11	0	1449	0
168	1	1	0	1450	0
168	0	0	0	1451	0
168	0	0	0	1452	0
168	3	3	0	1453	0
168	0	0	0	1454	0
168	0	0	0	1455	0
168	2	2	0	1456	0
168	15	15	0	1457	0
168	0	0	0	1458	0
168	0	0	0	1459	0
168	0	0	0	1460	0
168	0	0	0	1461	0
168	12	12	0	1462	0
168	0	0	0	1463	0
168	13	13	0	1464	0
168	0	0	0	1465	0
168	13	13	0	1466	0
168	0	0	0	1467	0
168	5	5	0	1468	0
168	15	15	0	1469	0
168	0	0	0	1470	0
168	0	0	0	1471	0
168	1	3	2	1472	0
168	1	1	0	1473	0
168	6	6	0	1474	0
168	0	0	0	1475	0
168	12	12	0	1476	0
168	0	0	0	1477	0
168	0	0	0	1478	0
168	5	5	0	1479	0
168	0	0	0	1480	0
168	0	0	0	1481	0
168	3	3	0	1482	0
168	0	0	0	1483	0
168	4	4	0	1484	0
168	5	7	2	1485	0
168	2	2	0	1486	0
168	0	0	0	1487	0
168	0	0	0	1488	0
168	17	17	0	1489	0
168	23	23	0	1490	0
168	0	0	0	1491	0
168	3	3	0	1492	0
168	4	4	0	1493	0
174	7	7	0	1494	0
174	32	32	0	1495	0
174	31	31	0	1496	0
174	67	67	0	1497	0
174	18	18	0	1498	0
174	20	20	0	1499	0
174	25	25	0	1500	0
174	16	16	0	1501	0
174	0	0	0	1502	0
174	18	18	0	1503	0
174	16	16	0	1504	0
195	132	134	2	1505	0
195	4	4	0	1506	0
195	16	22	3	1507	0
195	7	10	2	1508	0
195	2	5	2	1509	0
195	0	0	0	1510	0
195	8	8	0	1511	0
195	21	21	0	1512	0
195	0	0	0	1513	0
195	0	0	0	1514	0
195	95	65	3	1515	0
195	8	13	3	1516	0
195	0	0	0	1517	0
195	14	19	3	1518	0
195	16	22	3	1519	0
195	0	0	0	1520	0
195	5	5	0	1521	0
195	14	14	0	1522	0
195	2	2	0	1523	0
195	0	0	0	1524	0
195	11	11	0	1525	0
195	0	0	0	1526	0
195	0	0	0	1527	0
195	0	0	0	1528	0
195	1	1	0	1529	0
195	0	0	0	1530	0
195	5	7	2	1531	0
195	16	16	0	1532	0
195	0	0	0	1533	0
195	13	5	3	1534	0
195	7	7	0	1535	0
195	0	0	0	1536	0
195	24	24	0	1537	0
195	13	13	0	1538	0
195	0	0	0	1539	0
195	26	26	0	1540	0
195	17	17	0	1541	0
195	0	0	0	1542	0
195	0	0	0	1543	0
195	3	3	0	1544	0
195	4	4	0	1545	0
195	1	1	0	1546	0
195	0	0	0	1547	0
195	0	0	0	1548	0
195	0	0	0	1549	0
195	14	19	3	1550	0
195	0	0	0	1551	0
195	5	7	2	1552	0
195	0	0	0	1553	0
195	2	2	0	1554	0
195	0	0	0	1555	0
195	0	0	0	1556	0
195	42	46	3	1557	0
195	13	5	3	1558	0
195	40	40	0	1559	0
195	0	0	0	1560	0
195	0	0	0	1561	0
195	47	47	0	1562	0
195	0	0	0	1563	0
195	0	0	0	1564	0
195	0	0	0	1565	0
195	0	0	0	1566	0
195	0	0	0	1567	0
195	3	5	2	1568	0
195	13	13	0	1569	0
195	12	12	0	1570	0
195	9	9	0	1571	0
195	2	2	0	1572	0
195	12	12	0	1573	0
195	0	0	0	1574	0
195	2	2	0	1575	0
195	17	17	0	1576	0
195	3	3	0	1577	0
195	30	30	0	1578	0
195	0	0	0	1579	0
195	12	12	0	1580	0
195	0	0	0	1581	0
195	12	12	0	1582	0
195	5	7	2	1583	0
195	0	0	0	1584	0
195	3	3	0	1585	0
195	0	0	0	1586	0
195	0	0	0	1587	0
195	0	0	0	1588	0
195	0	0	0	1589	0
195	0	0	0	1590	0
195	0	0	0	1591	0
195	8	8	0	1592	0
195	14	14	0	1593	0
195	0	0	0	1594	0
195	30	30	0	1595	0
195	20	23	2	1596	0
195	0	0	0	1597	0
195	19	21	2	1598	0
195	16	22	3	1599	0
195	3	5	2	1600	0
195	12	12	0	1601	0
195	19	19	0	1602	0
195	0	0	0	1603	0
195	2	5	2	1604	0
195	0	0	0	1605	0
195	20	23	2	1606	0
195	1	1	0	1607	0
195	33	33	0	1608	0
195	0	0	0	1609	0
195	5	5	0	1610	0
195	0	0	0	1611	0
195	7	10	2	1612	0
195	0	0	0	1613	0
195	12	12	0	1614	0
195	13	13	0	1615	0
195	0	0	0	1616	0
195	0	0	0	1617	0
195	0	0	0	1618	0
195	0	0	0	1619	0
195	12	12	0	1620	0
195	0	0	0	1621	0
195	4	4	0	1622	0
195	0	0	0	1623	0
195	0	0	0	1624	0
195	0	0	0	1625	0
195	9	9	0	1626	0
195	5	5	0	1627	0
195	0	0	0	1628	0
210	14	14	0	1629	0
210	0	0	0	1630	0
210	0	0	0	1631	0
210	0	0	0	1632	0
210	0	0	0	1633	0
210	0	0	0	1634	0
210	0	0	0	1635	0
210	18	18	0	1636	0
210	9	9	0	1637	0
211	13	13	0	1638	0
211	41	41	0	1639	0
211	0	0	0	1640	0
211	0	0	0	1641	0
211	0	0	0	1642	0
211	0	0	0	1643	0
211	12	12	0	1644	0
211	0	0	0	1645	0
211	2	2	0	1646	0
211	0	0	0	1647	0
211	0	0	0	1648	0
211	34	38	3	1649	0
211	0	0	0	1650	0
211	19	19	0	1651	0
211	0	0	0	1652	0
211	0	0	0	1653	0
211	19	19	0	1654	0
211	5	5	0	1655	0
211	3	3	0	1656	0
211	0	0	0	1657	0
211	7	7	0	1658	0
211	0	0	0	1659	0
211	0	0	0	1660	0
211	8	8	0	1661	0
211	0	0	0	1662	0
211	5	5	0	1663	0
211	13	13	0	1664	0
211	3	3	0	1665	0
211	0	0	0	1666	0
211	0	0	0	1667	0
211	0	0	0	1668	0
211	3	3	0	1669	0
211	3	3	0	1670	0
211	33	33	0	1671	0
211	0	0	0	1672	0
211	30	30	0	1673	0
211	0	0	0	1674	0
211	9	9	0	1675	0
211	2	2	0	1676	0
211	28	28	0	1677	0
211	5	5	0	1678	0
211	11	13	2	1679	0
211	0	0	0	1680	0
211	13	13	0	1681	0
211	0	0	0	1682	0
211	2	2	0	1683	0
211	0	0	0	1684	0
211	5	5	0	1685	0
211	0	0	0	1686	0
211	9	9	0	1687	0
211	0	0	0	1688	0
211	0	0	0	1689	0
211	3	3	0	1690	0
211	38	38	0	1691	0
211	10	10	0	1692	0
211	9	9	0	1693	0
211	0	0	0	1694	0
211	0	0	0	1695	0
211	9	9	0	1696	0
211	0	2	2	1697	0
211	0	0	0	1698	0
211	0	0	0	1699	0
211	0	0	0	1700	0
211	39	39	0	1701	0
211	15	19	3	1702	0
211	3	3	0	1703	0
211	0	0	0	1704	0
211	0	0	0	1705	0
211	20	20	0	1706	0
211	5	5	0	1707	0
211	25	29	3	1708	0
211	20	20	0	1709	0
211	83	83	0	1710	0
211	6	6	0	1711	0
211	0	0	0	1712	0
211	4	4	0	1713	0
211	17	17	0	1714	0
211	10	10	0	1715	0
211	0	0	0	1716	0
211	0	0	0	1717	0
211	8	8	0	1718	0
211	0	0	0	1719	0
211	0	0	0	1720	0
211	0	0	0	1721	0
211	6	6	0	1722	0
211	26	26	0	1723	0
211	30	30	0	1724	0
211	4	4	0	1725	0
211	6	6	0	1726	0
211	0	0	0	1727	0
211	0	0	0	1728	0
211	0.5	0.5	0	1729	0
211	1	1	0	1730	0
211	4	4	0	1731	0
211	49	49	0	1732	0
211	0	0	0	1733	0
211	0	0	0	1734	0
211	21	21	0	1735	0
211	0	0	0	1736	0
211	0	0	0	1737	0
211	7	7	0	1738	0
211	0	0	0	1739	0
211	7	7	0	1740	0
211	21	21	0	1741	0
211	5	5	0	1742	0
211	8	8	0	1743	0
211	2	2	0	1744	0
211	25	25	0	1745	0
211	12	12	0	1746	0
211	0	0	0	1747	0
211	0	0	0	1748	0
211	0	0	0	1749	0
211	5	5	0	1750	0
211	0	0	0	1751	0
211	0	0	0	1752	0
211	28	28	0	1753	0
211	2	2	0	1754	0
211	2	2	0	1755	0
211	3	3	0	1756	0
211	6	6	0	1757	0
211	6	6	0	1758	0
211	13	13	0	1759	0
211	0	0	0	1760	0
212	0	0	0	1761	0
214	2	2	0	1762	0
214	3.5	3.5	0	1763	0
214	4	4	0	1764	0
214	152	152	0	1765	0
214	59	59	0	1766	0
214	12	12	0	1767	0
214	50	50	0	1768	0
214	10	10	0	1769	0
214	0	0	0	1770	0
214	0	0	0	1771	0
214	2	2	0	1772	0
214	5	5	0	1773	0
214	0	0	0	1774	0
214	2	2	0	1775	0
214	8	8	0	1776	0
214	3	3	0	1777	0
214	3	3	0	1778	0
214	5	5	0	1779	0
214	0	0	0	1780	0
214	0	0	0	1781	0
214	8	8	0	1782	0
214	0	0	0	1783	0
214	19.5	19.5	0	1784	0
214	2	2	0	1785	0
214	3.5	3.5	0	1786	0
214	11	11	0	1787	0
214	47.74	47.74	0	1788	0
214	12	12	0	1789	0
214	16	16	0	1790	0
214	0	0	0	1791	0
214	2	2	0	1792	0
214	16	16	0	1793	0
214	0	0	0	1794	0
214	2	2	0	1795	0
214	47	47	0	1796	0
214	0	0	0	1797	0
214	9	9	0	1798	0
214	13	13	0	1799	0
214	12	12	0	1800	0
214	0	0	0	1801	0
214	30	30	0	1802	0
214	0	0	0	1803	0
214	29	29	0	1804	0
214	0	0	0	1805	0
214	29	29	0	1806	0
214	0	0	0	1807	0
214	3	3	0	1808	0
214	0	0	0	1809	0
214	3	3	0	1810	0
214	0	0	0	1811	0
214	16	16	0	1812	0
214	0	0	0	1813	0
214	5	5	0	1814	0
215	7	7	0	1815	0
215	0	0	0	1816	0
215	35	35	0	1817	0
215	0	0	0	1818	0
215	29	29	0	1819	0
215	0	0	0	1820	0
215	34	34	0	1821	0
215	0	0	0	1822	0
215	0	0	0	1823	0
215	3	3	0	1824	0
215	20	20	0	1825	0
215	12	12	0	1826	0
215	9	9	0	1827	0
215	14	14	0	1828	0
215	0	0	0	1829	0
215	0	0	0	1830	0
215	5	5	0	1831	0
215	15	15	0	1832	0
215	0	0	0	1833	0
215	3	3	0	1834	0
215	0	0	0	1835	0
215	0	0	0	1836	0
215	14	14	0	1837	0
215	4	4	0	1838	0
215	1	1	0	1839	0
215	13	13	0	1840	0
215	0	0	0	1841	0
215	0	0	0	1842	0
215	5	5	0	1843	0
215	8	8	0	1844	0
215	1	1	0	1845	0
215	0	0	0	1846	0
215	0	0	0	1847	0
215	5	5	0	1848	0
215	42	42	0	1849	0
215	0	0	0	1850	0
215	0	0	0	1851	0
215	1	1	0	1852	0
215	9	9	0	1853	0
215	2	2	0	1854	0
215	4	4	0	1855	0
215	4	4	0	1856	0
215	0	0	0	1857	0
215	19	19	0	1858	0
215	19	19	0	1859	0
215	2	2	0	1860	0
215	0	0	0	1861	0
215	0	0	0	1862	0
215	0	0	0	1863	0
215	0	0	0	1864	0
215	5	5	0	1865	0
215	29	29	0	1866	0
215	0	0	0	1867	0
215	13	13	0	1868	0
215	0	0	0	1869	0
215	8	8	0	1870	0
215	0	0	0	1871	0
215	10	10	0	1872	0
215	0	0	0	1873	0
215	106	160	3	1874	0
215	0	0	0	1875	0
215	2	2	0	1876	0
215	1	1	0	1877	0
215	6	6	0	1878	0
215	0	0	0	1879	0
215	2	2	0	1880	0
215	6	6	0	1881	0
215	6	6	0	1882	0
215	6	6	0	1883	0
215	1	1	0	1884	0
215	13	13	0	1885	0
215	0	0	0	1886	0
215	0	0	0	1887	0
215	0	0	0	1888	0
215	0	0	0	1889	0
215	15	15	0	1890	0
215	0	0	0	1891	0
215	29	31	2	1892	0
215	0	0	0	1893	0
215	0	0	0	1894	0
215	11	11	0	1895	0
215	7	7	0	1896	0
215	0	0	0	1897	0
215	0	0	0	1898	0
215	0	0	0	1899	0
215	25	25	0	1900	0
217	1	1	0	1901	0
217	3	3	0	1902	0
217	0	0	0	1903	0
217	12	12	0	1904	0
217	0	0	0	1905	0
217	30	30	0	1906	0
217	0	0	0	1907	0
217	7	7	0	1908	0
217	0	0	0	1909	0
217	0	0	0	1910	0
217	13	13	0	1911	0
218	0	0	0	1912	0
218	0	0	0	1913	0
218	0	0	0	1914	0
218	17	17	0	1915	0
218	5	7	2	1916	0
218	0	0	0	1917	0
218	17	17	0	1918	0
218	0	0	0	1919	0
218	0	0	0	1920	0
218	32	32	0	1921	0
218	20	20	0	1922	0
218	5	5	0	1923	0
218	3	3	0	1924	0
218	5	5	0	1925	0
218	16	18	2	1926	0
222	11.5	11.5	0	1927	0
222	22	22	0	1928	0
222	37	37	0	1929	0
222	9	9	0	1930	0
222	0	0	0	1931	0
223	0	0	0	1932	0
223	0	0	0	1933	0
223	0	0	0	1934	0
223	0	0	0	1935	0
223	0	0	0	1936	0
223	0	0	0	1937	0
223	0	0	0	1938	0
223	0	0	0	1939	0
223	0	0	0	1940	0
223	8	8	0	1941	0
223	0	0	0	1942	0
223	0	0	0	1943	0
223	0	0	0	1944	0
223	0	0	0	1945	0
223	0	0	0	1946	0
223	0	0	0	1947	0
223	3	3	0	1948	0
223	0	0	0	1949	0
223	0	0	0	1950	0
223	10	10	0	1951	0
223	0	0	0	1952	0
223	28	28	0	1953	0
223	6	6	0	1954	0
223	0	0	0	1955	0
223	0	0	0	1956	0
223	11	11	0	1957	0
223	73	73	0	1958	0
223	12	12	0	1959	0
223	11	11	0	1960	0
223	10	10	0	1961	0
223	0	0	0	1962	0
223	0	0	0	1963	0
223	0	0	0	1964	0
223	0	0	0	1965	0
225	85	85	0	1966	0
225	0	0	0	1967	0
225	0	0	0	1968	0
225	19	19	0	1969	0
225	0	0	0	1970	0
225	30	30	0	1971	0
225	25	40	3	1972	0
225	49	49	0	1973	0
225	16	18	2	1974	0
225	20	20	0	1975	0
225	33	33	0	1976	0
225	50	50	0	1977	0
225	20	20	0	1978	0
225	0	0	0	1979	0
225	0	0	0	1980	0
225	0	0	0	1981	0
225	15	15	0	1982	0
225	2	2	0	1983	0
225	73	73	0	1984	0
225	0	0	0	1985	0
225	0	0	0	1986	0
225	23	23	0	1987	0
225	0	0	0	1988	0
225	0	0	0	1989	0
225	0	0	0	1990	0
225	72	74	2	1991	0
225	0	0	0	1992	0
225	20	20	0	1993	0
225	40	40	0	1994	0
225	177	180	2	1995	0
225	10	10	0	1996	0
225	5	5	0	1997	0
225	23	23	0	1998	0
225	10	10	0	1999	0
225	0	0	0	2000	0
225	5	10	3	2001	0
225	10	10	0	2002	0
225	12	15	2	2003	0
225	5	10	3	2004	0
225	3	3	0	2005	0
226	0	0	0	2006	0
226	0	0	0	2007	0
226	0	0	0	2008	0
226	0	0	0	2009	0
226	0	0	0	2010	0
226	0	0	0	2011	0
226	8	8	0	2012	0
226	0	0	0	2013	0
226	0	0	0	2014	0
226	4	4	0	2015	0
226	4	4	0	2016	0
226	0	0	0	2017	0
226	0	0	0	2018	0
229	8	8	0	2019	0
229	0	0	0	2020	0
229	15	15	0	2021	0
229	2	2	0	2022	0
229	4	4	0	2023	0
229	18	18	0	2024	0
229	0	0	0	2025	0
229	0	0	0	2026	0
229	17	17	0	2027	0
229	45	45	0	2028	0
229	0	0	0	2029	0
229	10	10	0	2030	0
229	10	10	0	2031	0
229	0	0	0	2032	0
229	0	0	0	2033	0
229	10	10	0	2034	0
229	0	0	0	2035	0
229	0	0	0	2036	0
229	10	10	0	2037	0
232	0	0	0	2038	0
232	8	8	0	2039	0
232	0	0	0	2040	0
232	0	0	0	2041	0
232	0	0	0	2042	0
232	0	0	0	2043	0
232	0	0	0	2044	0
232	0	0	0	2045	0
232	0	0	0	2046	0
232	12	12	0	2047	0
232	7	7	0	2048	0
232	0	0	0	2049	0
232	0	0	0	2050	0
232	56	56	0	2051	0
232	0	0	0	2052	0
232	4	4	0	2053	0
232	10	10	0	2054	0
232	0	0	0	2055	0
232	6	6	0	2056	0
232	0.1	0.1	0	2057	0
232	23	23	0	2058	0
232	28	28	0	2059	0
232	4	4	0	2060	0
232	135	137	2	2061	0
232	3	3	0	2062	0
232	57	57	0	2063	0
232	20	20	0	2064	0
232	10	10	0	2065	0
232	3	3	0	2066	0
232	0	0	0	2067	0
232	10	10	0	2068	0
232	0	0	0	2069	0
232	10	10	0	2070	0
232	0	0	0	2071	0
232	0	0	0	2072	0
232	0	0	0	2073	0
232	2	2	0	2074	0
232	7	7	0	2075	0
232	0	0	0	2076	0
232	8	8	0	2077	0
232	0	0	0	2078	0
232	0	0	0	2079	0
232	2	2	0	2080	0
232	0	0	0	2081	0
232	0	0	0	2082	0
232	7	7	0	2083	0
232	3	3	0	2084	0
232	8	8	0	2085	0
232	9	9	0	2086	0
232	0	0	0	2087	0
232	0	0	0	2088	0
232	14.5	14.5	0	2089	0
232	3	3	0	2090	0
232	10.5	10.5	0	2091	0
232	23	23	0	2092	0
232	44	44	0	2093	0
232	1	1	0	2094	0
232	0	0	0	2095	0
232	0	0	0	2096	0
232	1	1	0	2097	0
232	0	0	0	2098	0
232	8	8	0	2099	0
232	4	4	0	2100	0
232	1	1	0	2101	0
232	35	35	0	2102	0
232	0	0	0	2103	0
232	1	1	0	2104	0
232	1	1	0	2105	0
232	1.5	1.5	0	2106	0
232	3	1	3	2107	0
232	7	7	0	2108	0
232	0	0	0	2109	0
232	5	5	0	2110	0
232	0	0	0	2111	0
232	0	0	0	2112	0
232	5	5	0	2113	0
233	5	5	0	2114	0
235	0	0	0	2115	0
235	33	33	0	2116	0
235	9	9	0	2117	0
235	0	0	0	2118	0
235	14	14	0	2119	0
235	0	0	0	2120	0
235	4	4	0	2121	0
235	35	35	0	2122	0
235	20	20	0	2123	0
235	6	6	0	2124	0
235	11	11	0	2125	0
235	0	0	0	2126	0
235	4	4	0	2127	0
235	0	0	0	2128	0
235	0	0	0	2129	0
235	35	35	0	2130	0
235	12	12	0	2131	0
235	10.5	10.5	0	2132	0
235	6	6	0	2133	0
235	0	0	0	2134	0
235	23	23	0	2135	0
235	14	14	0	2136	0
235	9	9	0	2137	0
235	0	0	0	2138	0
235	5	5	0	2139	0
235	0	0	0	2140	0
235	4	4	0	2141	0
235	9	9	0	2142	0
235	25	25	0	2143	0
235	7	7	0	2144	0
235	0	0	0	2145	0
235	0	0	0	2146	0
235	0	0	0	2147	0
235	0	0	0	2148	0
235	0	0	0	2149	0
235	6	6	0	2150	0
235	17	17	0	2151	0
235	4	4	0	2152	0
235	0	0	0	2153	0
235	6	6	0	2154	0
235	68	68	0	2155	0
235	28	28	0	2156	0
235	98	98	0	2157	0
235	0	0	0	2158	0
235	4	4	0	2159	0
235	8	8	0	2160	0
235	12	12	0	2161	0
235	50	50	0	2162	0
235	0	0	0	2163	0
235	7	7	0	2164	0
235	4	4	0	2165	0
235	0	0	0	2166	0
235	30	30	0	2167	0
235	4	4	0	2168	0
235	11	11	0	2169	0
235	0	0	0	2170	0
235	5	5	0	2171	0
235	8	8	0	2172	0
235	12	12	0	2173	0
235	0	0	0	2174	0
235	15	15	0	2175	0
235	4	4	0	2176	0
235	0	0	0	2177	0
235	0	0	0	2178	0
235	0	0	0	2179	0
235	15	15	0	2180	0
235	25	25	0	2181	0
235	0	0	0	2182	0
235	4	4	0	2183	0
235	12	12	0	2184	0
235	10	10	0	2185	0
235	0	0	0	2186	0
235	18	18	0	2187	0
235	6	6	0	2188	0
235	13	13	0	2189	0
235	0	0	0	2190	0
235	9	9	0	2191	0
235	40	40	0	2192	0
235	41	41	0	2193	0
235	0	0	0	2194	0
235	0	0	0	2195	0
235	3	3	0	2196	0
235	12	12	0	2197	0
235	0	0	0	2198	0
235	2	2	0	2199	0
235	0	0	0	2200	0
235	7	7	0	2201	0
235	9	9	0	2202	0
